序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
696,2-Q1且IF小于5,0,Archives of Physiotherapy,ARCH PHYSIOTHER,,2057-0082,3.1,,Q1,19/175,Q1,Q1,1.28,89.4,25.0,583.0,REHABILITATION,REHABILITATION(JIF Q1/JCI Q1),ABOUTSCIENCE SRL,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Archives+of+Physiotherapy+aims+scope+instructions+for+authors+APC
697,2-Q1且IF小于5,0,CURRENT PROBLEMS IN SURGERY,CURR PROB SURG,0011-3840,1535-6337,3.1,4.2,Q1,59/321,Q2,Q2,0.69,81.8,25.0,1400.0,SURGERY,SURGERY(JIF Q1/JCI Q2),MOSBY-ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=CURRENT+PROBLEMS+IN+SURGERY+aims+scope+instructions+for+authors+APC
698,2-Q1且IF小于5,0,SKIN PHARMACOLOGY AND PHYSIOLOGY,SKIN PHARMACOL PHYS,1660-5527,1660-5535,4.1,3.1,Q1,17/99,Q2,Q2,0.86,83.3,23.0,2267.0,DERMATOLOGY; PHARMACOLOGY & PHARMACY,DERMATOLOGY(JIF Q1/JCI Q2) | PHARMACOLOGY & PHARMACY(JIF Q2/JCI Q2),KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=SKIN+PHARMACOLOGY+AND+PHYSIOLOGY+aims+scope+instructions+for+authors+APC
699,2-Q1且IF小于5,0,Natural Sciences,NAT SCI-GER,2698-6248,2698-6248,4.1,3.4,Q1,28/140,Q2,Q2,0.5,80.4,23.0,521.0,MULTIDISCIPLINARY SCIENCES,MULTIDISCIPLINARY SCIENCES(JIF Q1/JCI Q2),WILEY-V C H VERLAG GMBH,Wiley,否,ESCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Natural+Sciences+aims+scope+instructions+for+authors+APC
700,2-Q1且IF小于5,0,Health Reports,HEALTH REP,0840-6529,1209-1367,3.4,3.9,Q1,101/443,Q1,Q1,0.98,77.3,23.0,1530.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",STATISTICS CANADA,其他,是,"SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Health+Reports+aims+scope+instructions+for+authors+APC
701,2-Q1且IF小于5,0,Health Data Science,HEALTH DATA SCI,,2765-8783,4.8,4.9,Q1,28/194,Q2,Q2,0.75,85.8,22.0,391.0,HEALTH CARE SCIENCES & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q2),AMER ASSOC ADVANCEMENT SCIENCE,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Health+Data+Science+aims+scope+instructions+for+authors+APC
702,2-Q1且IF小于5,0,BEHAVIOURAL NEUROLOGY,BEHAV NEUROL,0953-4180,1875-8584,4.0,3.2,Q1,68/296,Q2,Q2,0.85,77.2,22.0,2361.0,CLINICAL NEUROLOGY,CLINICAL NEUROLOGY(JIF Q1/JCI Q2),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=BEHAVIOURAL+NEUROLOGY+aims+scope+instructions+for+authors+APC
703,2-Q1且IF小于5,0,Journal of Epidemiology and Population Health,J EPIDEMIOL POPUL HL,2950-4333,2950-4333,3.7,3.7,Q1,89/443,Q2,Q2,0.78,80.0,22.0,141.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q2)",MASSON EDITEUR,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Epidemiology+and+Population+Health+aims+scope+instructions+for+authors+APC
704,2-Q1且IF小于5,0,HYPERTENSION IN PREGNANCY,HYPERTENS PREGNANCY,1064-1955,1525-6065,3.4,1.9,Q1,27/143,Q2,Q2,0.67,81.5,21.0,1267.0,OBSTETRICS & GYNECOLOGY; PERIPHERAL VASCULAR DISEASE,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q3) | PERIPHERAL VASCULAR DISEASE(JIF Q2/JCI Q2),TAYLOR & FRANCIS INC,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=HYPERTENSION+IN+PREGNANCY+aims+scope+instructions+for+authors+APC
705,2-Q1且IF小于5,0,"Journal of Activity, Sedentary and Sleep Behaviors",J ACT SEDENT SLEEP B,,2731-4391,3.3,3.3,Q1,30/136,Q2,Q2,0.79,78.3,21.0,239.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SPORT SCIENCES","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q2/JCI Q2) | SPORT SCIENCES(JIF Q1/JCI Q2)",SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,"https://www.google.com/search?q=Journal+of+Activity,+Sedentary+and+Sleep+Behaviors+aims+scope+instructions+for+authors+APC"
706,2-Q1且IF小于5,0,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,EXPERT REV MOL DIAGN,1473-7159,1744-8352,4.3,4.1,Q1,11/89,Q2,Q2,1.09,88.2,20.0,4425.0,PATHOLOGY,PATHOLOGY(JIF Q1/JCI Q2),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=EXPERT+REVIEW+OF+MOLECULAR+DIAGNOSTICS+aims+scope+instructions+for+authors+APC
707,2-Q1且IF小于5,0,Research in Psychotherapy-Psychopathology Process and Outcome,RES PSYCHOTHER-PSYCH,2239-8031,2239-8031,3.5,2.5,Q1,31/184,Q2,Q2,0.98,83.4,20.0,587.0,"PSYCHOLOGY, CLINICAL","PSYCHOLOGY, CLINICAL(JIF Q1/JCI Q2)",SPR ITALIA,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Research+in+Psychotherapy-Psychopathology+Process+and+Outcome+aims+scope+instructions+for+authors+APC
708,2-Q1且IF小于5,0,AUSTRALIAN DENTAL JOURNAL,AUST DENT J,0045-0421,1834-7819,3.3,3.2,Q1,40/165,Q2,Q2,0.95,76.1,20.0,3979.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q1/JCI Q2)",WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=AUSTRALIAN+DENTAL+JOURNAL+aims+scope+instructions+for+authors+APC
709,2-Q1且IF小于5,0,Substance Abuse and Rehabilitation,SUBST ABUSE REHABIL,1179-8467,1179-8467,3.2,5.7,Q1,15/61,Q1,Q1,1.06,76.2,20.0,864.0,SUBSTANCE ABUSE,SUBSTANCE ABUSE(JIF Q1/JCI Q1),DOVE MEDICAL PRESS LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Substance+Abuse+and+Rehabilitation+aims+scope+instructions+for+authors+APC
710,2-Q1且IF小于5,0,Laparoscopic Endoscopic and Robotic Surgery,LAPAROSC ENDOSC ROB,2542-3614,2468-9009,3.0,,Q1,62/321,Q1,Q1,1.23,80.8,20.0,277.0,SURGERY,SURGERY(JIF Q1/JCI Q1),KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Laparoscopic+Endoscopic+and+Robotic+Surgery+aims+scope+instructions+for+authors+APC
711,2-Q1且IF小于5,0,BioMedicine-Taiwan,BIOMEDICINE-TAIWAN,2211-8020,2211-8039,3.0,2.7,Q1,73/336,Q2,Q2,0.54,78.4,20.0,996.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q2)",DIGITAL COMMONS BEPRESS,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=BioMedicine-Taiwan+aims+scope+instructions+for+authors+APC
712,2-Q1且IF小于5,0,Pragmatic and Observational Research,PRAGMAT OBS RES,1179-7266,1179-7266,2.9,2.7,Q1,75/336,Q2,Q2,0.68,77.8,20.0,297.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q2)",DOVE MEDICAL PRESS LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Pragmatic+and+Observational+Research+aims+scope+instructions+for+authors+APC
713,2-Q1且IF小于5,0,SEMINARS IN DIAGNOSTIC PATHOLOGY,SEMIN DIAGN PATHOL,0740-2570,1930-1111,3.8,3.6,Q1,18/89,Q2,Q2,1.0,80.3,19.0,2027.0,MEDICAL LABORATORY TECHNOLOGY; PATHOLOGY,MEDICAL LABORATORY TECHNOLOGY(JIF Q2/JCI Q2) | PATHOLOGY(JIF Q1/JCI Q2),W B SAUNDERS CO-ELSEVIER INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=SEMINARS+IN+DIAGNOSTIC+PATHOLOGY+aims+scope+instructions+for+authors+APC
714,2-Q1且IF小于5,0,Synthetic Biology,SYN BIOL,,2397-7000,4.7,4.0,Q1,18/106,Q2,Q2,0.58,83.5,18.0,578.0,BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY,BIOLOGY(JIF Q1/JCI Q2) | BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q2/JCI Q3),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=Synthetic+Biology+aims+scope+instructions+for+authors+APC
715,2-Q1且IF小于5,0,Public Health Ethics,PUBLIC HEALTH ETH-UK,1754-9973,1754-9981,4.3,2.4,Q1,7/78,Q2,Q2,0.93,85.2,18.0,614.0,"MEDICAL ETHICS; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","MEDICAL ETHICS(JIF Q1/JCI Q2) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q2)",OXFORD UNIV PRESS,Oxford UP,是,"SSCI; SCIE; SCIE, SSCI",混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=Public+Health+Ethics+aims+scope+instructions+for+authors+APC
716,2-Q1且IF小于5,0,Psychological Injury & Law,PSYCHOL INJ LAW,1938-971X,1938-9728,3.1,3.0,Q1,43/184,Q2,Q2,0.98,76.9,18.0,787.0,"PSYCHOLOGY, CLINICAL","PSYCHOLOGY, CLINICAL(JIF Q1/JCI Q2)",SPRINGER,Springer,否,ESCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Psychological+Injury+&+Law+aims+scope+instructions+for+authors+APC
717,2-Q1且IF小于5,0,Journal of Enabling Technologies,J ENABLING TECHNOL,2398-6263,2398-6263,2.5,2.0,Q1,36/175,Q2,Q2,0.81,79.7,18.0,253.0,REHABILITATION,REHABILITATION(JIF Q1/JCI Q2),EMERALD GROUP PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Enabling+Technologies+aims+scope+instructions+for+authors+APC
718,2-Q1且IF小于5,0,Drug Healthcare and Patient Safety,DRUG HEALTHC PATIENT,1179-1365,1179-1365,4.3,3.5,Q1,38/194,Q2,Q2,0.94,80.7,17.0,621.0,HEALTH CARE SCIENCES & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q2),DOVE MEDICAL PRESS LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Drug+Healthcare+and+Patient+Safety+aims+scope+instructions+for+authors+APC
719,2-Q1且IF小于5,0,Expert Review of Neurotherapeutics,EXPERT REV NEUROTHER,1473-7175,1744-8360,4.3,4.3,Q1,57/296,Q2,Q2,0.68,80.9,17.0,6194.0,CLINICAL NEUROLOGY; PHARMACOLOGY & PHARMACY,CLINICAL NEUROLOGY(JIF Q1/JCI Q3) | PHARMACOLOGY & PHARMACY(JIF Q2/JCI Q2),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Expert+Review+of+Neurotherapeutics+aims+scope+instructions+for+authors+APC
720,2-Q1且IF小于5,0,Molecular and Cellular Pediatrics,MOL CELL PEDIATR,,2194-7791,4.1,,Q1,12/190,Q1,Q1,1.23,93.9,17.0,525.0,PEDIATRICS,PEDIATRICS(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Molecular+and+Cellular+Pediatrics+aims+scope+instructions+for+authors+APC
721,2-Q1且IF小于5,0,Diagnostic and Prognostic Research,DIAGN PROGN RES,,2397-7523,3.9,,Q1,59/336,Q1,Q1,1.16,82.6,17.0,961.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Diagnostic+and+Prognostic+Research+aims+scope+instructions+for+authors+APC
722,2-Q1且IF小于5,0,Molecular Oral Microbiology,MOL ORAL MICROBIOL,2041-1006,2041-1014,3.4,3.8,Q1,36/165,Q2,Q2,0.84,78.5,17.0,1706.0,"DENTISTRY, ORAL SURGERY & MEDICINE; MICROBIOLOGY","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q1/JCI Q2) | MICROBIOLOGY(JIF Q3/JCI Q2)",WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Molecular+Oral+Microbiology+aims+scope+instructions+for+authors+APC
723,2-Q1且IF小于5,0,Neurodegenerative Diseases,NEURODEGENER DIS,1660-2854,1660-2862,4.0,3.2,Q1,68/296,Q3,Q3,0.58,77.2,16.0,1459.0,CLINICAL NEUROLOGY; NEUROSCIENCES,CLINICAL NEUROLOGY(JIF Q1/JCI Q3) | NEUROSCIENCES(JIF Q2/JCI Q3),KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=Neurodegenerative+Diseases+aims+scope+instructions+for+authors+APC
724,2-Q1且IF小于5,0,Artificial Intelligence Surgery,ARTIF INTELL SURG,,2771-0408,3.9,4.3,Q1,34/321,Q1,Q1,1.1,89.6,16.0,301.0,SURGERY,SURGERY(JIF Q1/JCI Q1),OAE PUBLISHING INC,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Artificial+Intelligence+Surgery+aims+scope+instructions+for+authors+APC
725,2-Q1且IF小于5,0,in silico Plants,IN SILICO PLANTS,,2517-5025,3.3,3.4,Q1,27/133,Q2,Q1,0.74,76.9,15.0,419.0,MATHEMATICAL & COMPUTATIONAL BIOLOGY,MATHEMATICAL & COMPUTATIONAL BIOLOGY(JIF Q1/JCI Q2),OXFORD UNIV PRESS,Oxford UP,否,ESCI,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=in+silico+Plants+aims+scope+instructions+for+authors+APC
726,2-Q1且IF小于5,0,Current Opinion in Systems Biology,CURR OPIN SYST BIOL,2452-3100,2452-3100,4.0,4.4,Q1,11/67,Q2,Q2,0.74,84.3,14.0,1298.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; MATHEMATICAL & COMPUTATIONAL BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q2/JCI Q2) | MATHEMATICAL & COMPUTATIONAL BIOLOGY(JIF Q1/JCI Q2),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Current+Opinion+in+Systems+Biology+aims+scope+instructions+for+authors+APC
727,2-Q1且IF小于5,0,Paediatric Respiratory Reviews,PAEDIATR RESPIR REV,1526-0542,1526-0550,3.4,4.2,Q1,23/190,Q1,Q1,1.26,88.2,14.0,2473.0,PEDIATRICS; RESPIRATORY SYSTEM,PEDIATRICS(JIF Q1/JCI Q1) | RESPIRATORY SYSTEM(JIF Q2/JCI Q1),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Paediatric+Respiratory+Reviews+aims+scope+instructions+for+authors+APC
728,2-Q1且IF小于5,0,European Cardiology Review,EUR CARDIOL REV,1758-3756,1758-3756,4.6,3.8,Q1,56/237,Q2,Q2,0.67,76.6,12.0,1277.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q2),RADCLIFFE CARDIOLOGY,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=European+Cardiology+Review+aims+scope+instructions+for+authors+APC
729,2-Q1且IF小于5,0,Journal of Biosafety and Biosecurity,J BIOSAF BIOSECUR,2097-2105,2588-9338,3.5,,Q1,96/443,Q1,Q1,1.28,78.4,12.0,375.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Biosafety+and+Biosecurity+aims+scope+instructions+for+authors+APC
730,2-Q1且IF小于5,0,Avicenna,AVICENNA,2220-2749,2220-2749,3.1,1.9,Q1,31/125,Q3,Q3,0.65,75.6,12.0,104.0,HEALTH POLICY & SERVICES,HEALTH POLICY & SERVICES(JIF Q1/JCI Q3),HAMAD BIN KHALIFA UNIV PRESS,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Avicenna+aims+scope+instructions+for+authors+APC
731,2-Q1且IF小于5,0,Retrovirology,RETROVIROLOGY,,1742-4690,4.1,3.7,Q1,8/44,Q2,Q2,0.85,83.0,11.0,2744.0,VIROLOGY,VIROLOGY(JIF Q1/JCI Q2),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Retrovirology+aims+scope+instructions+for+authors+APC
732,2-Q1且IF小于5,0,Epigenetics Insights,EPIGENETICS INSIGHTS,2516-8657,2516-8657,4.8,3.1,Q1,37/192,Q2,Q2,0.71,81.0,8.0,202.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q1/JCI Q2),Maximum Academic Press,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Epigenetics+Insights+aims+scope+instructions+for+authors+APC
733,2-Q1且IF小于5,0,Eye and Brain,EYE BRAIN,1179-2744,1179-2744,3.9,4.3,Q1,20/98,Q2,Q2,0.8,80.1,7.0,605.0,OPHTHALMOLOGY,OPHTHALMOLOGY(JIF Q1/JCI Q2),DOVE MEDICAL PRESS LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Eye+and+Brain+aims+scope+instructions+for+authors+APC
734,2-Q1且IF小于5,0,International Journal of Tryptophan Research,INT J TRYPTOPHAN RES,1178-6469,1178-6469,4.9,5.0,Q1,70/330,Q2,Q2,0.85,78.9,6.0,1064.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q1/JCI Q2),SAGE PUBLICATIONS LTD,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=International+Journal+of+Tryptophan+Research+aims+scope+instructions+for+authors+APC
735,2-Q1且IF小于5,0,EXPERT OPINION ON THERAPEUTIC PATENTS,EXPERT OPIN THER PAT,1354-3776,1744-7674,4.7,4.9,Q1,78/356,Q2,Q2,0.66,78.2,6.0,4041.0,"CHEMISTRY, MEDICINAL; PHARMACOLOGY & PHARMACY","CHEMISTRY, MEDICINAL(JIF Q2/JCI Q3) | PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q2)",TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=EXPERT+OPINION+ON+THERAPEUTIC+PATENTS+aims+scope+instructions+for+authors+APC
736,2-Q1且IF小于5,0,Therapeutic Advances in Pulmonary and Critical Care Medicine,THER ADV PULM CRIT C,,2976-8675,4.4,4.4,Q1,23/107,Q2,Q2,0.61,79.0,6.0,44.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q1/JCI Q2),SAGE PUBLICATIONS LTD,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Therapeutic+Advances+in+Pulmonary+and+Critical+Care+Medicine+aims+scope+instructions+for+authors+APC
737,2-Q1且IF小于5,0,NEUROSCIENTIST,NEUROSCIENTIST,1073-8584,1089-4098,4.1,5.2,Q1,65/296,Q3,Q3,0.7,78.2,5.0,5962.0,CLINICAL NEUROLOGY; NEUROSCIENCES,CLINICAL NEUROLOGY(JIF Q1/JCI Q3) | NEUROSCIENCES(JIF Q2/JCI Q3),SAGE PUBLICATIONS INC,SAGE,是,SCIE,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=NEUROSCIENTIST+aims+scope+instructions+for+authors+APC
738,2-Q1且IF小于5,0,Journal of Cardiovascular Aging,J CARDIOVASC AGING,,2768-5993,4.4,4.6,Q1,57/237,Q2,Q2,0.67,76.2,4.0,318.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q2),OAE PUBLISHING INC,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Cardiovascular+Aging+aims+scope+instructions+for+authors+APC
739,2-Q1且IF小于5,0,BIOESSAYS,BIOESSAYS,0265-9247,1521-1878,3.3,3.5,Q1,26/106,Q2,Q2,0.59,75.9,4.0,10137.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q3/JCI Q3) | BIOLOGY(JIF Q1/JCI Q2),WILEY-V C H VERLAG GMBH,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=BIOESSAYS+aims+scope+instructions+for+authors+APC
740,2-Q1且IF小于5,0,Current Rheumatology Reports,CURR RHEUMATOL REP,1523-3774,1534-6307,4.9,5.7,Q1,11/58,Q1,Q1,1.12,81.9,3.0,4413.0,RHEUMATOLOGY,RHEUMATOLOGY(JIF Q1/JCI Q1),SPRINGER,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Current+Rheumatology+Reports+aims+scope+instructions+for+authors+APC
741,2-Q1且IF小于5,0,JBJS Reviews,JBJS REV,2329-9185,2329-9185,2.8,3.3,Q1,67/321,Q2,Q2,0.73,79.3,3.0,2854.0,ORTHOPEDICS; SURGERY,ORTHOPEDICS(JIF Q2/JCI Q2) | SURGERY(JIF Q1/JCI Q2),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,否,ESCI,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=JBJS+Reviews+aims+scope+instructions+for+authors+APC
742,2-Q1且IF小于5,0,Epilepsy Currents,EPILEPSY CURR,1535-7597,1535-7511,4.6,6.0,Q1,48/296,Q3,Q3,0.51,84.0,2.0,1378.0,CLINICAL NEUROLOGY,CLINICAL NEUROLOGY(JIF Q1/JCI Q3),SAGE PUBLICATIONS INC,SAGE,是,SCIE,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Epilepsy+Currents+aims+scope+instructions+for+authors+APC
743,2-Q1且IF小于5,0,Expert Opinion on Drug Metabolism & Toxicology,EXPERT OPIN DRUG MET,1742-5255,1744-7607,4.5,4.7,Q1,26/106,Q3,Q3,0.53,75.9,2.0,5723.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; PHARMACOLOGY & PHARMACY; TOXICOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q2/JCI Q3) | PHARMACOLOGY & PHARMACY(JIF Q2/JCI Q3) | TOXICOLOGY(JIF Q1/JCI Q3),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Expert+Opinion+on+Drug+Metabolism+&+Toxicology+aims+scope+instructions+for+authors+APC
